claim_id,customer_age,gender,occupation,policy_state,policy_type,policy_tenure_months,annual_premium,deductible,num_prior_claims,vehicle_make,vehicle_age,incident_type,incident_severity,incident_hour,incident_weekday,authorities_contacted,witnesses,police_report_filed,days_policy_to_incident,claim_amount,is_fraud
CLM115175,74,F,Self-Employed,KA,Own Damage,41,12220.92,2500,0,Mahindra,9,Natural Calamity,Total Loss,17,3,None,,0,366,102099.34,0
CLM115176,60,M,Retired,TN,Comprehensive,71,12329.54,1000,2,Toyota,7,Fire,Trivial Damage,18,1,Other,0.0,1,1905,4403.92,0
CLM115177,53,M,Professional,KA,Third Party,19,15407.99,1000,2,Hyundai,4,Collision,Minor Damage,9,6,Police,0.0,1,356,20171.43,0
CLM115178,36,M,Salaried,GJ,Own Damage,8,14937.49,2500,1,Hyundai,6,Collision,Trivial Damage,21,6,None,1.0,1,73,9580.69,0
CLM115179,43,M,Student,GJ,Comprehensive,77,17265.26,2500,0,Maruti,11,Natural Calamity,Minor Damage,12,0,,0.0,1,1982,10122.7,0
CLM115180,20,M,Student,GJ,Own Damage,30,9620.29,1000,0,Honda,9,Collision,Trivial Damage,6,2,None,0.0,0,196,6354.99,0
CLM115181,39,M,Salaried,GJ,Comprehensive,97,27865.16,2500,0,Honda,1,Natural Calamity,Minor Damage,9,0,Police,2.0,1,1904,50422.09,0
CLM115182,53,F,,KA,Comprehensive,65,25650.36,5000,0,Tata,9,Collision,Total Loss,18,1,None,0.0,0,776,68046.23,0
CLM115183,69,M,Salaried,DL,Own Damage,13,9968.2,10000,2,Kia,4,Fire,Major Damage,5,6,Police,0.0,0,50,84418.35,0
CLM115184,70,M,Retired,WB,Third Party,22,12570.88,1000,0,Hyundai,3,Fire,Total Loss,3,0,None,0.0,1,241,235199.97,0
CLM115185,64,F,Self-Employed,MH,Own Damage,1,20215.57,2500,0,Tata,15,Fire,Major Damage,4,4,Other,0.0,1,12,30787.71,0
CLM115186,19,F,Salaried,KA,Comprehensive,14,22392.76,1000,1,Hyundai,10,Collision,Major Damage,17,1,None,1.0,0,295,36007.87,0
CLM115187,64,F,Retired,TN,Third Party,7,29802.35,2500,0,Tata,10,Natural Calamity,Minor Damage,2,0,Ambulance,2.0,1,65,15598.99,0
CLM115188,30,F,Retired,KA,Third Party,15,14371.14,1000,0,Kia,8,Collision,Trivial Damage,12,5,Ambulance,0.0,1,121,11188.0,0
CLM115189,53,M,Student,MH,Comprehensive,4,12001.45,1000,0,Hyundai,3,Collision,Major Damage,4,0,Police,1.0,0,87,120590.48,1
CLM115190,71,M,Retired,TN,Comprehensive,12,11385.97,2500,1,Kia,10,Vandalism,Trivial Damage,9,3,Police,1.0,1,145,9032.02,0
CLM115191,68,F,Self-Employed,DL,Comprehensive,15,10289.31,1000,1,Tata,4,Collision,Total Loss,6,3,Police,0.0,1,308,426225.69,0
CLM115192,55,F,Salaried,TN,Own Damage,24,26580.65,2500,1,Maruti,13,Collision,Minor Damage,14,5,Fire,2.0,0,589,12994.76,0
CLM115193,35,F,Professional,KA,Comprehensive,6,9885.57,2500,1,Mahindra,14,Natural Calamity,Minor Damage,6,3,Fire,1.0,0,177,9459.57,0
CLM115194,47,F,Student,MH,Own Damage,56,26557.74,2500,1,Hyundai,9,Theft,Minor Damage,10,3,Ambulance,0.0,1,335,18352.54,0
CLM115195,58,M,Self-Employed,WB,Comprehensive,14,13847.77,1000,1,Toyota,12,Collision,Major Damage,1,4,Police,1.0,1,242,23084.54,0
CLM115196,47,M,Self-Employed,GJ,Own Damage,31,18985.3,10000,0,Hyundai,14,Natural Calamity,Trivial Damage,14,2,None,1.0,1,167,5211.0,0
CLM115197,41,M,Self-Employed,MH,Own Damage,14,17983.01,1000,0,Mahindra,12,Collision,Minor Damage,19,0,Ambulance,3.0,1,211,4517.59,0
CLM115198,40,M,Retired,KA,Comprehensive,25,10225.64,2500,0,Maruti,1,Collision,Major Damage,20,2,Police,1.0,1,110,67862.35,0
CLM115199,52,M,Retired,TN,Own Damage,23,11595.97,2500,0,Tata,13,Collision,Trivial Damage,11,5,Ambulance,,0,650,5021.52,0
CLM115200,20,M,Retired,TN,Own Damage,57,25255.2,2500,0,Kia,11,Theft,Minor Damage,20,1,Police,0.0,0,836,18337.84,0
CLM115201,74,F,Retired,KA,Comprehensive,20,15009.69,1000,0,Tata,1,Collision,Trivial Damage,14,5,Ambulance,3.0,0,78,13022.67,0
CLM115202,23,M,Retired,WB,Comprehensive,21,35734.38,1000,0,Mahindra,11,Collision,Total Loss,21,0,Other,1.0,1,223,115216.11,0
CLM115203,74,F,Salaried,MH,Comprehensive,9,12262.13,5000,0,Honda,7,Collision,Minor Damage,22,5,None,2.0,1,249,25076.08,0
CLM115204,20,F,Student,WB,Own Damage,4,17903.9,2500,0,Toyota,14,Natural Calamity,Minor Damage,0,5,None,2.0,0,62,10098.07,0
CLM115205,47,F,Retired,MH,Third Party,30,10867.53,1000,0,Toyota,12,Collision,Trivial Damage,10,5,Other,2.0,1,879,3102.61,0
CLM115206,41,M,Retired,KA,Comprehensive,31,21565.08,5000,1,Maruti,11,Collision,Major Damage,0,0,Police,0.0,0,247,16289.32,0
CLM115207,50,F,Self-Employed,TN,Comprehensive,28,16406.09,2500,0,Maruti,5,Collision,Major Damage,17,6,Other,2.0,0,102,53381.1,0
CLM115208,42,M,Retired,GJ,Comprehensive,48,9851.33,5000,0,Kia,7,Collision,Minor Damage,20,2,Ambulance,0.0,1,492,13532.49,1
CLM115209,69,M,Salaried,MH,Third Party,24,18544.69,1000,1,Kia,15,Collision,Trivial Damage,8,4,Police,0.0,1,514,5500.2,0
CLM115210,18,F,Student,TN,Comprehensive,17,22182.23,2500,1,Tata,3,Collision,Minor Damage,19,4,Police,1.0,0,44,25851.04,0
CLM115211,74,F,Salaried,MH,Third Party,27,16132.0,2500,0,Mahindra,14,Collision,Minor Damage,22,1,Ambulance,1.0,1,622,15051.83,0
CLM115212,57,M,Self-Employed,KA,Own Damage,21,13882.91,10000,0,Tata,15,Collision,Minor Damage,8,0,Police,1.0,1,614,4314.52,0
CLM115213,62,M,Salaried,DL,Third Party,6,14823.87,10000,0,Toyota,6,Collision,Trivial Damage,13,5,,3.0,0,67,6328.9,0
CLM115214,25,F,Retired,WB,Comprehensive,51,21020.72,2500,1,Kia,8,Collision,Trivial Damage,7,6,Police,0.0,0,356,6950.82,0
CLM115215,21,F,Self-Employed,DL,Comprehensive,14,21996.88,2500,2,Honda,15,Collision,Major Damage,1,3,Other,1.0,1,129,29576.83,0
CLM115216,40,F,Retired,MH,Own Damage,22,14829.23,2500,1,Tata,11,Vandalism,Major Damage,11,2,Police,2.0,0,257,9394.85,0
CLM115217,36,F,Self-Employed,DL,Third Party,15,10848.47,1000,0,Maruti,11,Collision,Trivial Damage,2,2,None,1.0,1,54,2668.47,0
CLM115218,62,F,Self-Employed,DL,Comprehensive,57,23594.76,2500,1,Honda,15,Theft,Trivial Damage,2,5,None,1.0,1,664,8576.84,0
CLM115219,69,F,Professional,KA,Third Party,15,18938.36,5000,0,Mahindra,5,Fire,Trivial Damage,3,0,Other,0.0,1,405,8557.9,0
CLM115220,42,F,Retired,TN,Comprehensive,63,10849.67,5000,0,Toyota,1,Collision,Major Damage,23,4,Ambulance,1.0,1,1871,130726.62,0
CLM115221,61,M,Retired,DL,Own Damage,13,15571.17,5000,2,Hyundai,8,Theft,Minor Damage,10,0,Police,0.0,0,39,23507.97,1
CLM115222,21,F,Student,DL,Own Damage,40,14817.44,1000,3,Kia,5,Theft,Major Damage,16,4,None,0.0,1,692,123451.27,0
CLM115223,60,M,Retired,GJ,Comprehensive,21,16513.87,2500,0,Honda,13,Collision,Trivial Damage,19,1,None,1.0,0,319,6056.09,0
CLM115224,23,F,Student,DL,Comprehensive,5,13728.23,2500,0,Honda,6,Collision,Major Damage,12,4,None,1.0,1,138,88888.51,0
CLM115225,56,M,Retired,KA,Comprehensive,62,22948.54,10000,1,Maruti,15,Collision,Trivial Damage,3,3,Police,1.0,1,389,6858.81,0
CLM115226,39,F,Retired,KA,Comprehensive,12,18260.03,1000,0,Maruti,10,Theft,Major Damage,17,3,Police,0.0,0,285,45201.12,1
CLM115227,41,F,Retired,DL,Own Damage,18,13904.96,1000,0,Maruti,2,Theft,Trivial Damage,19,6,None,0.0,1,305,4844.76,0
CLM115228,33,M,Professional,WB,Third Party,30,23540.67,1000,0,Honda,4,Theft,Minor Damage,12,5,,1.0,0,83,30590.93,0
CLM115229,40,M,Salaried,DL,Third Party,8,14725.5,10000,2,Maruti,9,Collision,Minor Damage,18,2,None,1.0,1,159,8966.22,0
CLM115230,67,M,Student,KA,Third Party,13,22431.53,2500,0,Mahindra,15,Collision,Major Damage,18,0,Police,3.0,0,103,38532.54,0
CLM115231,64,F,Student,DL,Own Damage,20,24281.02,1000,0,Hyundai,11,Collision,Trivial Damage,7,5,Police,1.0,0,366,4778.06,0
CLM115232,37,F,Professional,MH,Third Party,5,13665.96,2500,0,Hyundai,3,Fire,Minor Damage,21,3,None,0.0,1,25,19775.86,0
CLM115233,34,F,Student,DL,Comprehensive,27,8907.98,1000,1,Hyundai,10,Collision,Minor Damage,20,1,Fire,1.0,1,88,8862.31,0
CLM115234,47,F,Student,DL,Own Damage,7,16532.88,5000,1,Mahindra,11,Collision,Minor Damage,19,3,Police,3.0,1,97,9190.01,0
CLM115235,57,M,Student,KA,Comprehensive,39,18938.87,2500,0,Tata,13,Natural Calamity,Trivial Damage,2,6,Police,0.0,1,104,5207.54,0
CLM115236,28,F,Salaried,MH,Own Damage,52,22546.68,2500,0,Toyota,6,Theft,Major Damage,22,1,Police,0.0,0,903,100902.18,0
CLM115237,59,M,Professional,DL,Comprehensive,41,9453.73,5000,0,Honda,11,Vandalism,Trivial Damage,16,1,None,1.0,1,833,3955.46,0
CLM115238,72,M,Retired,KA,Third Party,45,21305.49,1000,0,Honda,15,Theft,Total Loss,3,0,Fire,1.0,0,613,125121.47,1
CLM115239,66,M,Salaried,WB,Comprehensive,19,10624.84,1000,0,Kia,10,Collision,Minor Damage,20,1,None,0.0,0,564,15493.46,0
CLM115240,49,F,Self-Employed,TN,Comprehensive,7,35560.99,1000,0,Hyundai,12,Fire,Major Damage,23,5,Fire,0.0,1,66,33216.86,0
CLM115241,36,M,Retired,TN,Comprehensive,50,16052.69,1000,1,Tata,13,Vandalism,Minor Damage,10,3,Police,1.0,1,1349,11290.36,0
CLM115242,36,M,Professional,WB,Third Party,14,26376.55,1000,0,Maruti,13,Vandalism,Major Damage,16,4,Police,3.0,1,353,15158.09,0
CLM115243,60,M,Student,TN,Third Party,23,31139.81,5000,1,Hyundai,6,Theft,Minor Damage,4,2,Fire,4.0,1,110,34057.65,1
CLM115244,43,F,Salaried,TN,Own Damage,10,25432.8,5000,0,Tata,1,Collision,Minor Damage,9,4,Police,1.0,1,59,22361.05,0
CLM115245,24,M,Professional,GJ,Comprehensive,9,29020.86,1000,0,Toyota,8,Natural Calamity,Major Damage,22,3,,0.0,0,179,96266.58,1
CLM115246,56,F,Salaried,DL,Comprehensive,29,23695.86,1000,1,Kia,1,Collision,Trivial Damage,1,0,Police,3.0,1,413,14579.33,0
CLM115247,25,M,Professional,WB,Comprehensive,25,20505.79,1000,0,Toyota,8,Collision,Minor Damage,21,2,Fire,,1,183,20309.79,0
CLM115248,74,F,Self-Employed,DL,Own Damage,5,18764.48,5000,0,Kia,8,Fire,Trivial Damage,19,1,Ambulance,0.0,1,67,6294.42,0
CLM115249,41,F,Student,WB,Third Party,14,32568.79,1000,1,Honda,8,Collision,Minor Damage,11,2,Police,1.0,1,74,14406.67,0
CLM115250,37,M,Student,KA,Comprehensive,78,17091.0,5000,0,Mahindra,13,Collision,Minor Damage,0,2,,0.0,1,1061,8146.04,1
CLM115251,21,M,Salaried,MH,Comprehensive,36,29235.24,1000,0,Maruti,3,Collision,Major Damage,13,0,Ambulance,2.0,1,412,184540.67,0
CLM115252,27,M,Retired,GJ,Comprehensive,13,16207.4,1000,0,Hyundai,5,Collision,Minor Damage,7,1,None,0.0,1,64,27211.73,0
CLM115253,72,M,Professional,DL,Comprehensive,17,17874.73,2500,2,Mahindra,8,Collision,Minor Damage,16,3,None,2.0,1,133,17423.33,0
CLM115254,48,M,Salaried,WB,Own Damage,25,23332.05,2500,0,Mahindra,12,Collision,Minor Damage,15,4,Other,1.0,0,466,9418.63,0
CLM115255,69,M,Retired,DL,Comprehensive,17,25813.15,2500,1,Hyundai,7,Collision,Trivial Damage,0,0,Police,3.0,0,150,9716.71,0
CLM115256,72,F,Professional,TN,Comprehensive,59,14568.53,1000,3,Maruti,11,Natural Calamity,Trivial Damage,4,6,None,0.0,1,784,13487.6,1
CLM115257,20,F,Self-Employed,GJ,Comprehensive,34,21236.92,1000,0,Hyundai,3,Natural Calamity,Minor Damage,7,5,Police,2.0,0,596,37491.29,0
CLM115258,39,F,Self-Employed,GJ,Comprehensive,41,20836.18,1000,0,Hyundai,11,Vandalism,Trivial Damage,9,3,None,0.0,0,873,4265.62,0
CLM115259,65,F,Salaried,DL,Third Party,44,11290.81,2500,0,Honda,0,Vandalism,Minor Damage,22,6,Ambulance,,0,594,46907.2,0
CLM115260,46,F,Salaried,DL,Comprehensive,34,20896.3,1000,1,Mahindra,6,Collision,Minor Damage,11,2,Police,1.0,1,551,20148.59,0
CLM115261,47,M,Professional,KA,Comprehensive,38,28934.79,10000,0,Honda,14,Collision,Minor Damage,15,6,Police,0.0,1,605,5809.12,0
CLM115262,50,M,Self-Employed,GJ,Comprehensive,57,11195.8,1000,1,Hyundai,1,Collision,Minor Damage,22,2,,0.0,1,1499,37619.22,0
CLM115263,58,M,Self-Employed,KA,Comprehensive,39,12872.14,2500,0,Tata,3,Collision,Major Damage,10,6,None,0.0,0,92,155675.41,0
CLM115264,71,M,Self-Employed,KA,Third Party,8,16103.62,2500,0,Mahindra,1,Collision,Major Damage,6,4,Police,1.0,1,63,216627.38,0
CLM115265,68,M,Professional,TN,Comprehensive,72,10342.77,2500,2,Kia,7,Natural Calamity,Total Loss,0,1,None,2.0,1,1213,209802.58,0
CLM115266,53,F,Salaried,DL,Comprehensive,4,20593.29,2500,1,Tata,15,Collision,Minor Damage,9,3,Police,0.0,0,65,9431.05,0
CLM115267,50,F,Student,MH,Third Party,33,11703.01,2500,0,Mahindra,8,Collision,Minor Damage,18,0,Police,2.0,1,744,14400.58,0
CLM115268,38,F,Retired,GJ,Third Party,26,10417.76,1000,0,Maruti,15,Theft,Trivial Damage,16,4,Ambulance,5.0,1,628,3347.39,0
CLM115269,24,F,Student,DL,Third Party,16,21956.12,2500,1,Mahindra,2,Collision,Major Damage,13,1,Police,2.0,1,342,160279.79,0
CLM115270,58,M,Self-Employed,KA,Own Damage,44,16106.9,1000,1,Maruti,1,Collision,Major Damage,12,4,Police,1.0,1,1312,181240.72,0
CLM115271,18,F,Student,WB,Comprehensive,21,11530.42,2500,0,Maruti,7,Fire,Minor Damage,18,6,Police,0.0,1,288,14435.46,0
CLM115272,57,M,Salaried,TN,Third Party,34,13188.28,2500,0,Mahindra,6,Collision,Trivial Damage,14,5,Police,1.0,0,726,6204.42,0
CLM115273,46,M,Retired,GJ,Comprehensive,8,26121.95,1000,2,Kia,1,Natural Calamity,Minor Damage,3,0,None,1.0,0,158,26476.26,1
CLM115274,62,M,Student,WB,Comprehensive,50,17127.14,2500,0,Honda,4,Collision,Major Damage,15,2,Fire,1.0,1,302,67981.21,0
CLM115275,72,M,Student,TN,Comprehensive,47,18163.45,10000,0,Maruti,0,Theft,Trivial Damage,6,6,Police,2.0,0,735,20509.51,0
CLM115276,49,F,Salaried,TN,Comprehensive,24,10602.72,1000,1,Toyota,5,Theft,Trivial Damage,5,5,Ambulance,1.0,1,597,10128.68,0
CLM115277,50,M,Salaried,TN,Third Party,11,15231.83,5000,1,Toyota,4,Theft,Minor Damage,15,2,Ambulance,1.0,1,24,35240.11,1
CLM115278,45,F,Professional,MH,Comprehensive,52,21149.1,1000,0,Toyota,7,Theft,Trivial Damage,12,6,None,1.0,1,1351,7588.82,0
CLM115279,39,F,Self-Employed,DL,Comprehensive,4,10844.94,2500,0,Maruti,13,Theft,Total Loss,7,5,Police,1.0,1,25,56402.86,1
CLM115280,23,M,Student,KA,Third Party,25,11035.41,1000,0,Mahindra,4,Collision,Total Loss,15,0,Other,0.0,1,386,256312.17,0
CLM115281,19,M,Retired,MH,Own Damage,19,11888.03,1000,0,Tata,1,Natural Calamity,Trivial Damage,2,3,Fire,2.0,1,337,11080.2,0
CLM115282,59,M,Retired,KA,Comprehensive,32,22221.02,1000,1,Mahindra,2,Natural Calamity,Trivial Damage,16,3,Police,4.0,1,434,9203.84,0
CLM115283,70,F,Student,GJ,Comprehensive,19,11274.94,2500,1,Kia,12,Theft,Major Damage,2,1,Police,0.0,1,380,32312.46,0
CLM115284,21,M,Student,WB,Comprehensive,45,15850.95,1000,1,Tata,1,Collision,Minor Damage,7,1,Ambulance,0.0,0,126,50743.6,1
CLM115285,36,M,Self-Employed,MH,Own Damage,8,10122.24,2500,0,Mahindra,2,Collision,Major Damage,19,4,Police,3.0,0,146,143300.87,0
CLM115286,52,M,Self-Employed,TN,Third Party,52,11060.98,5000,0,Tata,0,Natural Calamity,Minor Damage,19,0,Police,1.0,1,702,24824.24,0
CLM115287,58,M,Salaried,GJ,Comprehensive,22,20549.37,5000,1,Kia,14,Natural Calamity,Major Damage,14,5,Fire,2.0,1,257,24995.76,0
CLM115288,59,M,Retired,KA,Own Damage,16,23843.87,10000,1,Tata,0,Fire,Total Loss,9,5,,1.0,1,371,577743.73,0
CLM115289,57,F,Student,MH,Comprehensive,32,13993.31,2500,1,Mahindra,7,Theft,Major Damage,14,1,Police,0.0,1,707,41365.12,0
CLM115290,22,M,Professional,TN,Comprehensive,43,10028.39,1000,0,Honda,1,Natural Calamity,Minor Damage,23,2,None,2.0,0,115,28935.92,0
CLM115291,32,M,Retired,KA,Comprehensive,20,15911.24,2500,1,Kia,9,Collision,Major Damage,15,3,None,2.0,1,61,27297.15,0
CLM115292,44,M,Professional,MH,Third Party,22,17352.43,2500,0,Maruti,0,Collision,Major Damage,10,3,Ambulance,1.0,0,66,53784.91,0
CLM115293,21,F,Salaried,DL,Comprehensive,12,11268.98,10000,0,Mahindra,7,Collision,Total Loss,2,6,Police,2.0,0,55,279284.27,0
CLM115294,37,M,Salaried,DL,Comprehensive,4,14508.52,2500,1,Hyundai,13,Collision,Minor Damage,19,5,Ambulance,3.0,1,40,7921.15,0
CLM115295,39,M,Self-Employed,TN,Comprehensive,15,10722.0,5000,0,Toyota,5,Collision,Major Damage,22,6,Other,1.0,1,283,33793.81,0
CLM115296,73,F,Student,TN,Own Damage,24,10135.97,10000,2,Mahindra,2,Vandalism,Minor Damage,23,3,Police,2.0,0,258,34764.42,0
CLM115297,36,M,Salaried,KA,Own Damage,18,14357.28,2500,0,Tata,13,Natural Calamity,Minor Damage,0,1,Other,0.0,0,215,7431.07,0
CLM115298,73,F,Retired,KA,Own Damage,18,12069.04,5000,3,Honda,14,Natural Calamity,Minor Damage,10,4,Police,0.0,0,526,17606.59,1
CLM115299,57,F,Student,WB,Own Damage,8,25628.48,10000,1,Toyota,15,Theft,Major Damage,11,4,Police,1.0,0,233,46937.82,0
CLM115300,57,M,Self-Employed,WB,Comprehensive,10,22421.01,5000,0,Maruti,4,Collision,Minor Damage,1,0,Police,0.0,0,275,21344.16,0
CLM115301,64,M,Retired,TN,Comprehensive,8,16092.83,5000,1,Mahindra,8,Collision,Trivial Damage,20,6,None,3.0,0,187,3634.01,0
CLM115302,66,F,Student,GJ,Comprehensive,25,11369.99,2500,1,Honda,14,Collision,Trivial Damage,10,0,Police,1.0,1,515,9374.19,1
CLM115303,30,F,Salaried,TN,Comprehensive,33,24217.66,2500,1,Maruti,11,Collision,Trivial Damage,16,3,,3.0,0,786,6025.76,0
CLM115304,41,M,Student,MH,Comprehensive,26,17573.26,10000,1,Kia,1,Collision,Trivial Damage,13,2,Ambulance,3.0,0,616,7143.52,0
CLM115305,48,M,Self-Employed,MH,Own Damage,34,17759.24,1000,0,Hyundai,9,Collision,Major Damage,11,2,Police,1.0,0,523,29970.26,0
CLM115306,73,M,Retired,KA,Comprehensive,10,13869.61,1000,1,Mahindra,14,Collision,Trivial Damage,6,2,Police,4.0,0,264,4352.92,0
CLM115307,20,M,Professional,WB,Own Damage,23,22582.21,5000,0,Maruti,11,Collision,Minor Damage,3,3,Police,1.0,1,648,12968.46,0
CLM115308,45,M,Student,WB,Third Party,16,13588.95,1000,0,Kia,15,Collision,Major Damage,23,0,Police,1.0,0,276,19048.27,0
CLM115309,30,M,Salaried,GJ,Comprehensive,21,9418.42,5000,0,Mahindra,1,Collision,Major Damage,8,1,Fire,1.0,1,472,89235.03,0
CLM115310,29,F,Student,GJ,Comprehensive,5,10366.19,2500,0,Hyundai,5,Collision,Minor Damage,1,0,None,1.0,1,115,14906.79,0
CLM115311,61,M,Salaried,MH,Comprehensive,8,34073.93,2500,1,Toyota,12,Collision,Trivial Damage,3,5,None,0.0,1,135,8286.44,0
CLM115312,29,F,Professional,GJ,Third Party,24,12161.37,2500,0,Kia,0,Collision,Major Damage,2,0,Other,0.0,1,344,249330.18,0
CLM115313,63,M,Retired,DL,Third Party,12,28328.94,1000,0,Tata,15,Collision,Minor Damage,6,1,Police,2.0,1,347,10924.93,0
CLM115314,74,M,Self-Employed,MH,Comprehensive,13,12317.33,2500,1,Maruti,3,Theft,Minor Damage,4,4,Ambulance,1.0,1,344,21574.58,0
CLM115315,62,F,Student,DL,Comprehensive,19,16170.45,1000,1,Maruti,5,Theft,Minor Damage,11,2,Police,2.0,0,419,23745.98,0
CLM115316,27,F,Salaried,DL,Comprehensive,33,25050.97,2500,2,Tata,7,Theft,Minor Damage,10,2,Police,0.0,1,209,20209.16,0
CLM115317,26,F,Student,GJ,Own Damage,42,18496.06,2500,1,Honda,9,Theft,Major Damage,10,5,Police,1.0,0,185,39044.72,0
CLM115318,42,M,Professional,KA,Comprehensive,4,15557.52,1000,1,Mahindra,12,Collision,Trivial Damage,13,3,Police,1.0,0,53,4712.95,0
CLM115319,49,M,Student,TN,Third Party,15,15360.4,1000,1,Mahindra,5,Theft,Minor Damage,7,6,None,0.0,0,347,12184.06,0
CLM115320,62,M,Salaried,WB,Comprehensive,27,20961.96,1000,0,Toyota,5,Fire,Trivial Damage,5,6,,0.0,0,114,11049.37,0
CLM115321,42,F,Salaried,DL,Comprehensive,32,14130.76,2500,1,Hyundai,9,Theft,Trivial Damage,2,0,Police,0.0,1,89,5683.83,1
CLM115322,27,M,Self-Employed,DL,Comprehensive,40,33462.95,5000,2,Toyota,15,Collision,Major Damage,0,3,Ambulance,3.0,1,581,42980.46,0
CLM115323,74,M,Student,TN,Third Party,30,9813.64,1000,0,Toyota,8,Collision,Major Damage,6,0,None,2.0,0,664,63344.51,0
CLM115324,69,F,Self-Employed,MH,Comprehensive,13,12488.07,1000,1,Kia,10,Collision,Total Loss,7,0,Ambulance,0.0,1,340,66770.04,0
CLM115325,55,M,,KA,Comprehensive,26,12000.96,10000,0,Tata,4,Vandalism,Minor Damage,0,0,Police,0.0,1,411,13393.63,0
CLM115326,57,M,Self-Employed,MH,Own Damage,24,14694.03,1000,0,Mahindra,8,Collision,Minor Damage,23,1,Police,0.0,0,510,24424.61,1
CLM115327,71,M,Professional,TN,Third Party,8,17270.83,10000,1,Honda,10,Natural Calamity,Trivial Damage,5,5,Fire,1.0,1,177,8719.78,0
CLM115328,45,M,Self-Employed,TN,Own Damage,12,38541.77,1000,0,Tata,1,Fire,Minor Damage,0,0,Other,3.0,0,91,39209.08,0
CLM115329,26,M,Professional,DL,Comprehensive,28,13292.62,2500,0,Kia,3,Collision,Minor Damage,11,2,Police,0.0,0,718,33817.27,0
CLM115330,52,F,Self-Employed,GJ,Comprehensive,40,20386.45,5000,1,Kia,3,Theft,Trivial Damage,11,3,Police,0.0,1,77,6508.58,0
CLM115331,43,F,Retired,KA,Comprehensive,14,11076.23,10000,1,Tata,11,Fire,Major Damage,4,4,Ambulance,3.0,0,54,39109.88,0
CLM115332,63,F,Salaried,GJ,Third Party,78,10526.12,2500,0,Mahindra,11,Natural Calamity,Major Damage,22,4,Other,1.0,0,1464,48620.52,0
CLM115333,61,F,Professional,KA,Third Party,1,20766.72,10000,0,Mahindra,13,Collision,Major Damage,3,0,Ambulance,1.0,1,22,58082.62,0
CLM115334,44,F,Salaried,MH,Third Party,22,17176.55,10000,0,Honda,5,Natural Calamity,Trivial Damage,23,6,None,1.0,1,120,4307.4,0
CLM115335,38,F,Retired,GJ,Own Damage,24,11640.0,1000,0,Mahindra,4,Theft,Major Damage,1,4,Police,2.0,1,199,89880.35,0
CLM115336,42,M,Self-Employed,MH,Own Damage,45,16352.92,1000,1,Tata,4,Collision,Trivial Damage,8,3,None,1.0,0,1005,4859.19,0
CLM115337,54,M,Salaried,MH,Third Party,13,12153.7,5000,0,Tata,15,Collision,Minor Damage,22,2,Ambulance,1.0,1,343,13739.31,0
CLM115338,54,F,Student,TN,Comprehensive,15,22266.61,2500,0,Maruti,14,Vandalism,Major Damage,20,1,None,0.0,1,90,30681.92,0
CLM115339,47,F,Self-Employed,TN,Comprehensive,15,15468.6,2500,0,Mahindra,8,Fire,Trivial Damage,11,5,Other,2.0,1,190,4840.48,0
CLM115340,48,F,Student,DL,Comprehensive,44,9480.68,1000,0,Maruti,1,Collision,Major Damage,2,6,Fire,3.0,1,337,67358.8,0
CLM115341,74,F,Student,MH,Third Party,50,26841.15,1000,0,Maruti,5,Natural Calamity,Minor Damage,16,4,Other,1.0,0,251,16421.32,0
CLM115342,32,F,Student,KA,Own Damage,17,25340.94,2500,0,Tata,1,Natural Calamity,Trivial Damage,12,2,Police,1.0,1,409,9815.58,0
CLM115343,27,M,Retired,TN,Own Damage,10,18960.16,1000,0,Toyota,13,Natural Calamity,Minor Damage,23,1,Fire,2.0,1,293,14679.78,1
CLM115344,63,M,Student,TN,Comprehensive,11,11678.74,2500,0,Maruti,6,Collision,Major Damage,16,0,Police,0.0,1,177,70452.95,0
CLM115345,71,M,Student,GJ,Comprehensive,6,8805.98,2500,0,Maruti,9,Collision,Trivial Damage,12,6,Police,2.0,1,63,11002.85,0
CLM115346,52,F,Self-Employed,MH,Comprehensive,53,18583.78,2500,1,Mahindra,8,Fire,Minor Damage,18,5,,1.0,0,325,19831.32,0
CLM115347,40,F,Salaried,TN,Comprehensive,23,22148.71,2500,1,Maruti,5,Theft,Trivial Damage,14,4,Police,1.0,1,205,6668.49,0
CLM115348,37,M,Student,DL,Comprehensive,42,10684.71,5000,1,Honda,4,Collision,Minor Damage,22,1,Ambulance,0.0,1,404,19252.68,0
CLM115349,44,M,Salaried,DL,Third Party,18,19128.98,1000,0,Toyota,12,Natural Calamity,Trivial Damage,0,2,,1.0,0,184,3210.24,0
CLM115350,20,M,Retired,GJ,Comprehensive,86,12170.61,1000,0,Kia,10,Collision,Trivial Damage,7,6,Ambulance,1.0,1,775,14732.94,0
CLM115351,48,M,Self-Employed,WB,Third Party,38,20040.1,2500,1,Mahindra,12,Collision,Trivial Damage,19,0,Ambulance,1.0,0,209,4896.94,0
CLM115352,33,M,Retired,GJ,Own Damage,29,10752.89,5000,0,Toyota,4,Collision,Trivial Damage,8,2,Police,2.0,0,327,5835.14,0
CLM115353,33,F,Self-Employed,WB,Own Damage,33,20997.78,5000,2,Kia,3,Natural Calamity,Minor Damage,2,1,Fire,0.0,0,134,24649.17,0
CLM115354,49,F,Self-Employed,TN,Own Damage,10,16026.45,1000,2,Kia,10,Collision,Trivial Damage,5,5,None,1.0,0,187,8358.97,1
